object_id,region_id,raw_label,nyu_id,nyu40_id,nyu_label,nyu40_label,object_bbox_cx,object_bbox_cy,object_bbox_cz,object_bbox_xlength,object_bbox_ylength,object_bbox_zlength,object_bbox_heading,object_front_heading,object_color_r1,object_color_g1,object_color_b1,object_color_scheme1,object_color_scheme_percentage1,object_color_scheme_average_dist1,object_color_r2,object_color_g2,object_color_b2,object_color_scheme2,object_color_scheme_percentage2,object_color_scheme_average_dist2,object_color_r3,object_color_g3,object_color_b3,object_color_scheme3,object_color_scheme_percentage3,object_color_scheme_average_dist3
36,0,box,26,29,box,box,1.400129463754732,-1.5930223316096677,1.5413460731506348,0.30938938802587534,0.5383509470137703,0.3026700019836426,2.880197178706689,_,139,69,19,brown,0.8956386292834891,10.515157363879027,_,_,_,_,_,_,_,_,_,_,_,_
37,0,table,19,7,table,table,1.0869193143654547,-1.4274037029839173,0.3866105265915394,0.7139312183298161,0.5335578379712804,0.6088800057768822,1.686589919736872,_,0,0,0,black,0.5813953488372093,29.34353285193507,160,82,45,brown,0.2701252236135957,22.87826398504219,_,_,_,_,_,_
38,0,box,26,29,box,box,1.4348352527838237,-1.3677467643544898,0.5730676054954529,0.4894898303736561,0.39719043955854927,0.25554513931274414,1.5560365219150947,_,0,0,0,black,0.5211864406779662,31.403140935535433,160,82,45,brown,0.4689265536723164,26.061420328486523,_,_,_,_,_,_
39,0,box,26,29,box,box,0.5895446151827124,-1.987501455579178,0.5330627523362637,0.9168662224807411,0.5536301959750494,1.0220962837338448,3.043173043871398,_,222,184,135,brown,0.8447085889570553,9.165827170869083,47,79,79,gray,0.11349693251533742,22.542323928796755,_,_,_,_,_,_
40,0,computer tower,46,40,computer,otherprop,0.14311371281294852,-1.9454184472322489,0.298856969922781,0.5542527944976701,0.34594140281864927,0.5574845150113106,1.5831044910098724,_,47,79,79,gray,0.7193523515805705,25.673025290792545,0,0,0,black,0.18735543562066306,30.223173920942052,_,_,_,_,_,_
41,0,shelf,42,15,shelves,shelves,0.5661545802820507,-2.33293534049753,1.1634593904018402,0.9581129523135175,0.35773955864726137,1.2420359253883362,3.093547553509368,3.1140709262013155,139,69,19,brown,0.7840222944728286,15.966806476244548,47,79,79,gray,0.13655364607524384,31.18166054801453,_,_,_,_,_,_
42,0,wall,21,1,wall,wall,1.1817894518460488,-1.9425864572607878,1.1341761648654938,0.2706825635190062,0.08248007384719558,1.2583317160606384,0.002609894378458545,_,244,164,96,brown,0.9986033519553073,8.093351580679206,_,_,_,_,_,_
43,0,wall,21,1,wall,wall,1.0540273194605239,-2.070220111254596,1.3228172957897186,0.2581155435081024,0.049745623299381814,0.938746988773346,1.475750638906185,_,244,164,96,brown,1.0,6.269122566334274
44,0,wall,21,1,wall,wall,-1.1554423711498865,-2.477788871957157,0.5923172235488892,0.6523502803658838,0.09897391083079166,0.8973021507263184,-0.14337541466600953,_,222,184,135,brown,0.7864184008762322,8.731641536631367,47,79,79,gray,0.14457831325301204,15.672209495198492,_,_,_,_,_,_
45,0,window,59,9,window,window,-1.3707215904918169,-2.5477289043098175,1.3038767874240875,1.149133486725601,0.2413254220709864,0.8081836104393005,-3.0487597029850937,_,255,255,255,white,0.35449101796407184,1.046296155078222,192,192,192,gray,0.31017964071856285,3.852642151884813,222,184,135,brown,0.2898203592814371,3.9235282994437193
46,0,wall,21,1,wall,wall,-1.8997631615501362,-0.4720469028183249,0.8822560049593449,4.225667219171008,0.1792289149424462,1.6683259531855583,1.5684346948046286,_,47,79,79,gray,0.30715040507220853,20.83488304534458,160,82,45,brown,0.23235881178818832,11.121221703591349,238,232,170,yellow,0.21098978513561112,2.387167300255765
47,0,doorframe,28,8,door,door,-1.8319513596543817,1.6253435304181612,1.1020223498344421,0.10843089723291621,0.07408570594827657,0.5061880350112915,2.817695391324256,_,128,128,128,gray,0.6933333333333334,7.524146374857928,210,180,140,brown,0.29333333333333333,8.603021130043695,_,_,_,_,_,_
48,0,door,28,8,door,door,-1.393257090543377,2.430838540127811,0.7339705862104893,0.9068077573320762,0.19284364690106948,1.4202417060732841,-3.028896286292148,_,139,69,19,brown,0.9748520710059172,8.174042443683533,_,_,_,_,_,_,_,_,_,_,_,_
49,0,file cabinet,3,3,cabinet,cabinet,-1.2128263103672883,0.8686137122114121,0.31143462285399437,0.5208927603656277,0.21663027235174792,0.6695000007748604,-2.115450532569956,_,47,79,79,gray,0.7096247960848288,27.97125413553925,0,0,0,black,0.21859706362153344,27.843290656951595,_,_,_,_,_,_
50,0,chair,5,5,chair,chair,-0.6113931237854904,-0.27241083375613345,0.46791860833764076,0.6453640640036085,0.5771939943208693,1.0503300949931145,-2.362767697374303,_,47,79,79,gray,0.5540229885057472,17.93739174925091,205,133,63,brown,0.2827586206896552,15.388403411465367,0,0,0,black,0.14942528735632185,29.3693691770904
51,0,backpack,206,40,backpack,otherprop,-0.9406074114733728,-0.7235968846888557,0.20223093405365944,0.5582972212264061,0.38890892153026,0.44335638731718063,-0.48867040868775585,_,0,0,0,black,0.42821316614420063,28.476714782319586,47,79,79,gray,0.38746081504702196,29.583202770936836,160,82,45,brown,0.18244514106583073,23.206071970676067
52,0,bag,55,37,bag,bag,-1.2473160209091425,-0.5363053526478877,0.1907970793545246,0.2704583766352706,0.2185463305173403,0.3967418894171715,-1.586696925621862,_,139,69,19,brown,0.8888888888888888,17.332884891784303,_,_,_,_,_,_,_,_,_,_,_,_
53,0,computer tower,46,40,computer,otherprop,-1.3713481174134745,-1.9144290851305652,0.39662720635533333,0.6050419980523262,0.2826197435731055,0.5835383757948875,2.995248509210121,_,47,79,79,gray,0.9879828326180258,26.91490341590134,_,_,_,_,_,_,_,_,_,_,_,_
54,0,file cabinet,3,3,cabinet,cabinet,-1.1700259949386815,-2.1903635823672203,0.5019843429327011,0.533926169463478,0.2872782614467071,0.6967953741550446,-0.9819313730627227,_,47,79,79,gray,0.7451923076923077,19.085707727761,160,82,45,brown,0.12980769230769232,19.048076114854606,_,_,_,_,_,_
55,0,object,20,40,unknown,otherprop,-1.2420323885671218,0.05216951489617972,0.7386664748191833,0.2461971034810278,0.19013035942188816,0.053041696548461914,-1.5714753122943934,_,205,133,63,brown,0.4719626168224299,7.691656010486565,240,230,140,yellow,0.38317757009345793,6.1345454399675035,_,_,_,_,_,_
56,0,book,1,23,book,books,-1.337955947727673,0.9596952727211656,0.9128453731536865,0.4473024025491359,0.40536649905352407,0.12286388874053955,2.0249986994351596,_,238,232,170,yellow,0.36342042755344417,3.190323146157617,210,180,140,brown,0.28741092636579574,9.351099807367877,255,255,255,white,0.2327790973871734,0.8699582581456425
57,0,backpack,206,40,backpack,otherprop,0.1651233114289287,2.422672661314351,0.2336617037653923,0.39657157185186886,0.2983439369114178,0.441291943192482,-0.1715584122361705,1.4679718267178579,47,79,79,gray,0.5210918114143921,28.162603273637544,0,0,0,black,0.2729528535980149,29.592971219350684,160,82,45,brown,0.1513647642679901,16.519022251099106
58,0,object,20,40,unknown,otherprop,0.5328831363829447,2.368659977907087,0.07465359941124916,0.4052975370335239,0.39534127380037853,0.1637246534228325,-1.6974825209678566,_,47,79,79,gray,0.7089430894308943,24.04845201980466,165,42,42,maroon,0.17886178861788618,22.557089228623052,0,0,0,black,0.11056910569105691,31.51747464770174
59,0,whiteboard,45,30,whiteboard,whiteboard,0.08190834877712934,2.586879802956591,1.1267696917057037,2.054618472473303,0.16390868835282602,0.5072419047355652,-0.006216721601916953,_,255,228,196,brown,0.5115876859218264,4.564632376677199,169,169,169,gray,0.2023521272915946,6.280044606892937,250,235,215,white,0.18159806295399517,3.3946451565386875
60,0,books,1,23,book,books,1.0858511766326928,2.3304220337172623,0.9682128131389618,0.42578286125600173,0.42548217390065757,0.39808517694473267,1.696457801230398,_,105,105,105,gray,0.5966149506346967,12.030931092281653,210,180,140,brown,0.2016925246826516,9.223750046484609,_,_,_,_,_,_
